Address,USB0::0x2A8D::0x8601::MY59013886::0::INSTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model,DAQ973A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serial Number:,MY59013886,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Firmware Version,A.03.03-01.00-02.01-00.02-02.00-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Start Time,2026-06-15 14:25:26.866,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stop Time,2026-06-16 12:06:50.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data Log Running,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instrument Configuration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Modules,4,Slot 0,SCD,Slot 1,DAQM901A,Slot 4,DAQ970A Computed Channels,Slot 10,Virtual Digitizer Channels,,,,,,,,,,,,,,,,,,,,
2026-06-16 07:00:50.105,2981,11.1529182,84.7813121,21.6577064,30.0345759,15.8743746,56.160947,17.7158458,49.1927996,0.0101454498,0.582455836,0.551834472,-0.000122732915,,,,,,,,,,,,,,,,
2026-06-16 07:01:10.104,2982,11.1095609,84.7228275,21.6518845,29.61354,15.8778387,56.1728848,17.6952083,49.2908619,0.00955304658,0.581894535,0.550520061,-0.000118455042,,,,,,,,,,,,,,,,
2026-06-16 07:01:30.151,2983,11.0937081,84.9296212,21.6436924,29.189666,15.876833,56.2279685,17.6348258,49.4901787,0.00913172924,0.58111415,0.550421074,-0.000112584577,,,,,,,,,,,,,,,,
2026-06-16 07:01:50.105,2984,11.1211737,85.5086893,21.634531,28.7672908,15.8945771,56.2287821,17.6081698,49.6019436,0.0084709045,0.580699219,0.550365045,-0.000120348124,,,,,,,,,,,,,,,,
2026-06-16 07:02:10.152,2985,11.1418499,85.5079244,21.6278403,28.345182,15.8619882,56.2110051,17.6076915,49.7652712,0.00207272523,0.580335911,0.550885199,-0.000119400217,,,,,,,,,,,,,,,,
2026-06-16 07:02:30.104,2986,11.1462425,85.4619837,20.1041207,28.6587098,15.8842368,56.2156922,17.542821,49.9729023,0.00540984836,0.57985111,0.551185243,0.0876398745,,,,,,,,,,,,,,,,
2026-06-16 07:02:50.105,2987,11.1582375,84.8064172,16.9132563,30.2754389,15.8839183,56.2174593,17.5165229,50.1059375,0.00490502555,0.57945667,0.551867876,0.0651477571,,,,,,,,,,,,,,,,
2026-06-16 07:03:10.147,2988,11.1652982,84.508386,15.3258068,31.8405448,15.8623775,56.2255098,17.5194829,50.285461,0.00834257686,0.579315306,0.553667982,0.059079082,,,,,,,,,,,,,,,,
2026-06-16 07:03:30.104,2989,11.1370171,84.9145927,14.6071897,33.0854945,15.8859875,56.226661,17.4643567,50.46262,0.00306733971,0.579594394,0.55740532,0.0582357262,,,,,,,,,,,,,,,,
2026-06-16 07:03:50.116,2990,11.0924127,84.9247285,14.6597788,34.0072556,15.8664941,56.2573816,17.4337485,50.669352,0.0106758485,0.579968284,0.563586696,0.0576116647,,,,,,,,,,,,,,,,
2026-06-16 07:04:10.109,2991,11.1220115,84.8163885,16.0186495,34.6833615,15.852738,56.2720388,17.4395581,50.8793711,0.00779472917,0.58110259,0.569610485,0.0572574836,,,,,,,,,,,,,,,,
2026-06-16 07:04:30.105,2992,11.1398869,85.2072046,18.1402201,35.1832148,15.8854159,56.2764856,17.4032042,50.9869168,0.00341220057,0.582383601,0.575109152,0.0587990944,,,,,,,,,,,,,,,,
2026-06-16 07:04:50.105,2993,11.1279242,85.3480174,20.4527151,35.5524427,15.8420059,56.2733748,17.4075003,51.127881,0.00701203742,0.583794193,0.581108694,0.0585721239,,,,,,,,,,,,,,,,
2026-06-16 07:05:10.105,2994,11.098254,85.600317,22.3122984,35.8260574,15.8604559,56.2842533,17.4039565,51.1312945,0.00982206463,0.585499824,0.586019321,-0.000112346917,,,,,,,,,,,,,,,,
2026-06-16 07:05:30.127,2995,11.053978,86.1092877,22.8177322,35.9224947,15.8760232,56.3527715,17.4352675,51.1327002,0.00822152115,0.587096784,0.590564819,-0.000118572506,,,,,,,,,,,,,,,,
2026-06-16 07:05:50.115,2996,11.0954826,86.6422992,22.9754438,35.9004374,15.8474438,56.3352577,17.4502293,50.9942057,0.00551664518,0.58881236,0.59348255,-0.00011792782,,,,,,,,,,,,,,,,
2026-06-16 07:06:10.105,2997,11.1249336,86.6430094,23.0107145,35.8287522,15.8616869,56.3504376,17.4480445,50.8059041,0.0100319465,0.590238105,0.594719714,-0.000116616595,,,,,,,,,,,,,,,,
2026-06-16 07:06:30.150,2998,11.1172424,86.8605128,22.9587812,35.7374695,15.8442445,56.3301021,17.5428038,50.5511414,0.00893199457,0.591317106,0.595046566,-0.000114865563,,,,,,,,,,,,,,,,
2026-06-16 07:06:50.105,2999,11.1194615,86.3448578,22.8467811,35.6353693,15.85055,56.3471608,17.5964903,50.277255,0.0056006471,0.5924088,0.595303194,-0.000123910286,,,,,,,,,,,,,,,,
2026-06-16 07:07:10.120,3000,11.097322,85.510286,22.7081313,35.5256041,15.8731754,56.3439893,17.6687852,49.9620466,0.00960036245,0.593385139,0.591724705,-0.000117717478,,,,,,,,,,,,,,,,
2026-06-16 07:07:30.105,3001,11.0548907,85.0535708,22.56095,35.4060974,15.8419859,56.3288223,17.7291647,49.5707524,0.00815582549,0.593756577,0.588350648,-0.00011902324,,,,,,,,,,,,,,,,
2026-06-16 07:07:50.141,3002,11.0266153,85.0880811,22.4224243,35.2807434,15.8764213,56.3409486,17.7687985,49.2486245,0.00533127971,0.593653333,0.584831764,-0.000122921404,,,,,,,,,,,,,,,,
2026-06-16 07:08:10.105,3003,11.0136341,85.1007046,22.293168,35.146629,15.8682022,56.3274151,17.8244462,48.9375363,0.0102920171,0.593799652,0.58289248,-0.000117313183,,,,,,,,,,,,,,,,
2026-06-16 07:08:30.104,3004,11.0289891,84.7473807,22.185269,35.0171011,15.8665506,56.3480905,17.8955703,48.6152573,0.00427057195,0.593760468,0.580161044,-0.000122107351,,,,,,,,,,,,,,,,
2026-06-16 07:08:50.109,3005,11.0273768,84.3392006,22.092016,34.8876909,15.8778104,56.350624,17.9030631,48.3585409,0.0101271987,0.593290358,0.576718808,-0.000119430266,,,,,,,,,,,,,,,,
2026-06-16 07:09:10.104,3006,11.0240761,84.2828475,22.0093465,34.759164,15.8594366,56.3267504,17.9407982,48.1401582,0.00262143018,0.592950821,0.573970164,-0.000121132127,,,,,,,,,,,,,,,,
2026-06-16 07:09:30.107,3007,10.9825472,84.3897479,21.9432183,34.6342614,15.8533352,56.3420385,17.9895518,48.0127255,0.00970402434,0.592587857,0.571998889,-0.00012240784,,,,,,,,,,,,,,,,
2026-06-16 07:09:50.128,3008,11.0306885,84.5468514,21.8853432,34.5092626,15.8584492,56.3272098,17.9737344,47.9275039,0.00767285066,0.592016115,0.569879768,-0.00012015144,,,,,,,,,,,,,,,,
2026-06-16 07:10:10.105,3009,11.0623203,84.6983457,21.8339297,34.3824055,15.8590396,56.347316,17.9998277,47.7862406,0.00562451763,0.591629952,0.568215202,-0.000118364895,,,,,,,,,,,,,,,,
2026-06-16 07:10:30.105,3010,11.0157104,84.5017525,21.7894859,34.2491399,15.8545202,56.3402233,18.0376412,47.7961419,0.00995664375,0.590995687,0.566513174,-0.0001226455,,,,,,,,,,,,,,,,
2026-06-16 07:10:50.154,3011,11.0485526,83.8911298,21.7501022,34.1123377,15.8541311,56.3283358,18.011851,47.8007438,0.00527796519,0.590521605,0.564645689,-0.000124325508,,,,,,,,,,,,,,,,
2026-06-16 07:11:10.105,3012,10.9991527,83.6459546,21.7196442,33.9609121,15.8692723,56.3477938,17.9949185,47.7526014,0.00923546008,0.589702131,0.562249193,-0.000118258358,,,,,,,,,,,,,,,,
2026-06-16 07:11:30.105,3013,11.0050688,83.4878265,21.6882762,33.7950132,15.8302632,56.3289623,18.0083697,47.783473,0.00891054878,0.589079751,0.559918393,-0.000122192035,,,,,,,,,,,,,,,,
2026-06-16 07:11:50.134,3014,10.9917352,83.4866084,21.6614242,33.6107105,15.8383346,56.4135443,17.9789415,47.8060721,0.00241315489,0.588259079,0.55854893,-0.000120837102,,,,,,,,,,,,,,,,
2026-06-16 07:12:10.105,3015,11.0290615,83.6700603,21.6392772,33.4063166,15.8102654,56.3944564,17.9741527,47.8504439,0.00440069918,0.587431873,0.557140916,-0.000120872614,,,,,,,,,,,,,,,,
2026-06-16 07:12:30.123,3016,11.0405364,83.6042803,21.618939,33.178846,15.8135759,56.3888509,17.9755655,47.9101953,0.00504998166,0.586733471,0.556579608,-0.000119949293,,,,,,,,,,,,,,,,
2026-06-16 07:12:50.125,3017,11.0498178,83.7210673,21.6040563,32.9291337,15.8546682,56.4055367,17.9496657,48.0162472,0.0103407372,0.586283423,0.5551808,-0.000117397867,,,,,,,,,,,,,,,,
2026-06-16 07:13:10.123,3018,11.0924881,83.7460864,21.5909764,32.6592779,15.8156837,56.4074342,17.9085536,48.1169118,0.00575702594,0.585089452,0.554456971,-0.000121274177,,,,,,,,,,,,,,,,
2026-06-16 07:13:30.122,3019,11.0781904,84.0915152,21.5799238,32.3592507,15.8313568,56.3936954,17.883621,48.2271017,0.00582926727,0.584580117,0.554089696,-0.00011686245,,,,,,,,,,,,,,,,
2026-06-16 07:13:50.152,3020,11.102305,84.5214388,21.5727426,32.0394716,15.8420666,56.4065985,17.8824339,48.3696261,0.00599597484,0.583962979,0.554466036,-0.000119520413,,,,,,,,,,,,,,,,
2026-06-16 07:14:10.123,3021,11.0759341,84.8086799,21.5651772,31.6984462,15.8157747,56.4145466,17.8516223,48.472595,0.00593684093,0.583570075,0.554462186,-0.000119886463,,,,,,,,,,,,,,,,
2026-06-16 07:14:30.105,3022,11.1122824,84.9994236,21.5630081,31.3347821,15.8217941,56.4238545,17.8022955,48.6142713,0.0103240444,0.583019164,0.554715537,-0.000122205693,,,,,,,,,,,,,,,,
2026-06-16 07:14:50.148,3023,11.0904171,84.967885,21.5543493,30.9540995,15.8038245,56.4351437,17.7753081,48.7862856,0.00687216753,0.582731129,0.554620485,-0.000122989697,,,,,,,,,,,,,,,,
2026-06-16 07:15:10.160,3024,11.1248031,85.2232715,21.5486103,30.559883,15.8087861,56.459456,17.7643592,48.944486,0.00806257506,0.582233274,0.554627026,-0.00011818187,,,,,,,,,,,,,,,,
2026-06-16 07:15:30.105,3025,11.1340755,85.2278599,21.5426053,30.1520424,15.8103823,56.4471542,17.7020091,49.106356,0.00938237898,0.581572534,0.554483644,-0.000119058752,,,,,,,,,,,,,,,,
2026-06-16 07:15:50.137,3026,11.1401994,85.0507171,21.5384207,29.7370291,15.8141914,56.4529832,17.6781088,49.3170889,0.00453349249,0.581163296,0.554842509,-0.00011800704,,,,,,,,,,,,,,,,
2026-06-16 07:16:10.105,3027,11.1253434,85.0037408,21.530093,29.316694,15.812737,56.5222445,17.6655541,49.5144133,0.0100808206,0.580873675,0.554497395,-0.000118938557,,,,,,,,,,,,,,,,
2026-06-16 07:16:30.105,3028,11.0940961,85.2853833,21.5224627,28.8968084,15.7936005,56.5271875,17.5987415,49.6960194,0.00827176969,0.580281026,0.554501134,-0.000120979151,,,,,,,,,,,,,,,,
2026-06-16 07:16:50.129,3029,11.1356163,85.5831155,21.515654,28.4772182,15.8110707,56.5198468,17.5667932,49.9038013,0.00321461714,0.579982887,0.554786278,-0.000123131746,,,,,,,,,,,,,,,,
2026-06-16 07:17:10.104,3030,11.1351803,85.5576441,20.7472187,28.4533383,15.8265723,56.5415657,17.5320078,50.073832,0.0104349139,0.57948086,0.554832105,0.0974991431,,,,,,,,,,,,,,,,
2026-06-16 07:17:30.105,3031,11.1268111,85.6452134,17.4242135,29.9300778,15.7992487,56.53538,17.480147,50.22003,0.00356190964,0.579124116,0.555341654,0.0672341959,,,,,,,,,,,,,,,,
2026-06-16 07:17:50.105,3032,11.1217359,85.9587336,15.7092307,31.5027051,15.7558891,56.5180721,17.4730139,50.4627356,0.0107431668,0.578805299,0.557420777,0.0600707702,,,,,,,,,,,,,,,,
2026-06-16 07:18:10.104,3033,11.0974746,86.1521433,14.6776271,32.8026863,15.8122716,56.5341122,17.4463267,50.6269931,0.0042036076,0.578657327,0.561614984,0.0589517374,,,,,,,,,,,,,,,,
2026-06-16 07:18:30.118,3034,11.0762129,86.1681554,14.5041845,33.7752656,15.8129188,56.5392288,17.3917353,50.8068531,0.0104590625,0.579476459,0.567104758,0.0578392334,,,,,,,,,,,,,,,,
2026-06-16 07:18:50.123,3035,11.0665985,86.2825301,15.4797458,34.4966544,15.8152898,56.5198402,17.3902443,51.0147393,0.00973546789,0.580439973,0.572970693,0.057422392,,,,,,,,,,,,,,,,
2026-06-16 07:19:10.105,3036,11.0971604,86.1955283,17.4806778,35.0217713,15.7998263,56.5643464,17.3672565,51.1085811,0.00868653448,0.581804387,0.578561394,0.0574409268,,,,,,,,,,,,,,,,
2026-06-16 07:19:30.147,3037,11.0652767,86.1794111,19.7404104,35.4131718,15.818626,56.6003176,17.3647012,51.2542128,0.00292998651,0.583209021,0.583694615,0.0568004886,,,,,,,,,,,,,,,,
2026-06-16 07:19:50.105,3038,11.0296138,86.5320234,21.8860703,35.7076024,15.7981758,56.5798216,17.3769048,51.297999,0.00456929369,0.58464969,0.588001722,0.0587809721,,,,,,,,,,,,,,,,
2026-06-16 07:20:10.105,3039,11.0539001,86.8026006,22.9473989,35.8688594,15.7930384,56.5899486,17.3377463,51.305259,0.00463061562,0.58623522,0.592028055,-0.000121350665,,,,,,,,,,,,,,,,
2026-06-16 07:20:30.105,3040,11.0500083,86.9103949,23.0888496,35.8712871,15.7926584,56.5905246,17.3892197,51.1895069,0.00886273418,0.58752944,0.595047345,-0.000119514949,,,,,,,,,,,,,,,,
2026-06-16 07:20:50.105,3041,11.0254588,86.7506024,23.1436174,35.8095742,15.7731873,56.6411571,17.4197178,51.0741738,0.00308939456,0.589124238,0.596638295,-0.000120768809,,,,,,,,,,,,,,,,
2026-06-16 07:21:10.105,3042,11.0377306,86.5783193,23.1148319,35.723907,15.801958,56.6274065,17.4617879,50.8499015,0.0114792828,0.590254067,0.597270284,-0.000115280784,,,,,,,,,,,,,,,,
2026-06-16 07:21:30.115,3043,11.0727955,85.901499,23.0150192,35.6264724,15.7872955,56.645893,17.5103047,50.6065271,0.007923636,0.591216606,0.596450306,-0.000115357272,,,,,,,,,,,,,,,,
2026-06-16 07:21:50.111,3044,11.0879239,85.335075,22.8680728,35.513912,15.7708033,56.6404558,17.5778066,50.3539755,0.00768284154,0.591992492,0.59508677,-0.000125016633,,,,,,,,,,,,,,,,
2026-06-16 07:22:10.105,3045,11.0442089,85.0547096,22.7085452,35.3958004,15.8011111,56.6550777,17.6256328,50.039041,0.0101579597,0.592804467,0.59386125,-0.000121847838,,,,,,,,,,,,,,,,
2026-06-16 07:22:30.143,3046,11.0519585,85.0437738,22.5523478,35.2695091,15.7467281,56.6691927,17.6808979,49.6565408,0.00736100311,0.592951517,0.591225333,-0.000116709473,,,,,,,,,,,,,,,,
2026-06-16 07:22:50.143,3047,11.0719256,85.0788146,22.4037013,35.1371873,15.7728253,56.7065348,17.7531127,49.329146,0.00320437346,0.593137745,0.588641457,-0.000125929027,,,,,,,,,,,,,,,,
2026-06-16 07:23:10.105,3048,11.0619441,85.158428,22.2789563,35.0049598,15.7850705,56.7124275,17.8127807,49.0049373,0.00988914159,0.593129634,0.586332723,-0.000116785962,,,,,,,,,,,,,,,,
2026-06-16 07:23:30.125,3049,11.050086,85.2789795,22.1621314,34.8730282,15.7333708,56.7457275,17.8369149,48.7360878,0.00363279265,0.59322328,0.583870326,-0.000117206646,,,,,,,,,,,,,,,,
2026-06-16 07:23:50.105,3050,11.0902604,85.7787128,22.0674484,34.7406805,15.7671893,56.7035906,17.900386,48.4842805,0.00393044796,0.592787894,0.580962616,-0.000120880809,,,,,,,,,,,,,,,,
2026-06-16 07:24:10.105,3051,11.0889744,86.1205302,21.9853884,34.6138562,15.7814839,56.7108575,17.9282433,48.2720401,0.0048149951,0.592520431,0.578552052,-0.000125549318,,,,,,,,,,,,,,,,
2026-06-16 07:24:30.135,3052,11.0910342,86.3151565,21.918581,34.4890539,15.7981356,56.7128973,17.9535988,48.1232226,0.00569538225,0.591978507,0.576522594,-0.000120208806,,,,,,,,,,,,,,,,
2026-06-16 07:24:50.130,3053,11.1043331,86.3111861,21.8571892,34.36269,15.7937256,56.7053206,17.9672241,48.0031816,0.00953191797,0.591716199,0.574517492,-0.000120369978,,,,,,,,,,,,,,,,
2026-06-16 07:25:10.105,3054,11.1048431,86.600906,21.8034355,34.2317449,15.7896867,56.717716,17.9907414,47.9597705,0.00883846604,0.5914204,0.572760109,-0.00012374092,,,,,,,,,,,,,,,,
2026-06-16 07:25:30.105,3055,11.1062081,86.6807104,21.7585546,34.0973105,15.7896573,56.6640281,17.987059,47.9192252,0.00385304917,0.590840691,0.570961431,-0.000118266554,,,,,,,,,,,,,,,,
2026-06-16 07:25:50.138,3056,11.1366462,86.5473557,21.7159145,33.953028,15.7745224,56.6401681,17.9638786,47.9458205,0.00754083419,0.590266524,0.569123703,-0.000124259946,,,,,,,,,,,,,,,,
2026-06-16 07:26:10.105,3057,11.1101578,86.5450505,21.6774715,33.7932632,15.7864001,56.6462061,17.9688768,48.0191052,0.0027076316,0.590051376,0.568016113,-0.000118315725,,,,,,,,,,,,,,,,
2026-06-16 07:26:30.153,3058,11.1614051,86.8356596,21.6449336,33.6206283,15.7915065,56.6670957,17.9521224,48.0579874,0.00693556945,0.589017432,0.566486258,-0.000120329002,,,,,,,,,,,,,,,,
2026-06-16 07:26:50.105,3059,11.2028139,87.0116341,21.6146598,33.4280728,15.7952438,56.6354785,17.9146525,48.1592034,0.00438026007,0.588580595,0.56571435,-0.000124126092,,,,,,,,,,,,,,,,
2026-06-16 07:27:10.105,3060,11.2308394,87.068107,21.5890377,33.2104758,15.7792269,56.6412226,17.9171182,48.2999318,0.0057095446,0.588158805,0.565497834,-0.000120973688,,,,,,,,,,,,,,,,
2026-06-16 07:27:30.116,3061,11.273273,86.7530343,21.5670331,32.9744488,15.7926626,56.6607679,17.9011003,48.4719427,0.00453041732,0.587825835,0.564692205,-0.00012081798,,,,,,,,,,,,,,,,
2026-06-16 07:27:50.148,3062,11.281419,86.7107757,21.5498278,32.7145341,15.7731892,56.6756947,17.8527096,48.5804792,0.00383589668,0.58733085,0.563340079,-0.000122451548,,,,,,,,,,,,,,,,
2026-06-16 07:28:10.105,3063,11.3312441,86.6767381,21.534118,32.4315081,15.7615474,56.6350164,17.8261408,48.707632,0.010511067,0.586749109,0.562740797,-0.000127120057,,,,,,,,,,,,,,,,
2026-06-16 07:28:30.105,3064,11.3493072,86.7764278,21.5216766,32.1225366,15.7763597,56.6561712,17.8190377,48.8462409,0.00952558375,0.586106973,0.562041239,-0.000127513424,,,,,,,,,,,,,,,,
2026-06-16 07:28:50.105,3065,11.3374664,86.8545143,21.5137213,31.7928854,15.7773106,56.7295626,17.7852684,48.9876907,0.00797092428,0.585706436,0.561751728,-0.000119829097,,,,,,,,,,,,,,,,
2026-06-16 07:29:10.105,3066,11.3637397,86.9051713,21.5018356,31.4409838,15.7678428,56.7042222,17.7586814,49.1017942,0.00573018367,0.585089482,0.561403876,-0.000120902663,,,,,,,,,,,,,,,,
2026-06-16 07:29:30.105,3067,11.3815371,86.8045218,21.4948141,31.0693577,15.7854853,56.7286704,17.7281548,49.2928325,0.00385487175,0.584554205,0.560697501,-0.000125732343,,,,,,,,,,,,,,,,
2026-06-16 07:29:50.123,3068,11.389935,86.4415699,21.4841224,30.6828084,15.7758766,56.7201097,17.6795471,49.4335565,0.00771559514,0.58413459,0.560124596,-0.000116133081,,,,,,,,,,,,,,,,
2026-06-16 07:30:10.107,3069,11.3630555,86.1770942,21.4769296,30.2829646,15.754081,56.7121014,17.6671471,49.5841191,0.00534901138,0.583445054,0.559339105,-0.000121555544,,,,,,,,,,,,,,,,
2026-06-16 07:30:30.105,3070,11.3825123,85.7922687,21.469329,29.8714605,15.769196,56.7231158,17.6212361,49.7821723,0.0095504035,0.582663254,0.558791943,-0.000123033404,,,,,,,,,,,,,,,,
2026-06-16 07:30:50.105,3071,11.4165951,85.6222032,21.4600912,29.4560494,15.7739943,56.6854112,17.5839264,49.9560083,0.00285375527,0.582162356,0.558182776,-0.000120796126,,,,,,,,,,,,,,,,
2026-06-16 07:31:10.160,3072,11.4187156,85.5284578,21.45372,29.0346596,15.7612146,56.70735,17.5107819,50.1213056,0.00441572801,0.581654528,0.558187922,-0.000117457965,,,,,,,,,,,,,,,,
2026-06-16 07:31:30.141,3073,11.4414855,85.1420695,21.4322777,28.6161478,15.7951731,56.7177758,17.5188553,50.3160961,0.00432755231,0.581160676,0.557677129,0.112609228,,,,,,,,,,,,,,,,
2026-06-16 07:31:50.106,3074,11.4233051,85.0661411,18.900418,29.3278195,15.7882199,56.6844834,17.4649081,50.4839767,0.00481943778,0.580572429,0.557544899,0.0776188337,,,,,,,,,,,,,,,,
2026-06-16 07:32:10.110,3075,11.4017779,84.922343,16.4741853,30.8918904,15.7682257,56.7147528,17.4520229,50.6969399,0.0104909749,0.580164443,0.558243448,0.0622032877,,,,,,,,,,,,,,,,
2026-06-16 07:32:30.124,3076,11.3815394,85.1145254,15.2206264,32.2925092,15.7832233,56.7317849,17.4260647,50.8784538,0.00458766889,0.579822341,0.561721825,0.0596030287,,,,,,,,,,,,,,,,
2026-06-16 07:32:50.105,3077,11.3599734,85.363927,14.6889343,33.3922119,15.7389855,56.7313146,17.3714179,51.0579813,0.00891933762,0.580274154,0.566402805,0.0585035086,,,,,,,,,,,,,,,,
2026-06-16 07:33:10.105,3078,11.4151924,85.6725083,15.052229,34.1955432,15.7533101,56.7655349,17.33973,51.2598098,0.0094712051,0.581089848,0.573210311,0.0575044311,,,,,,,,,,,,,,,,
2026-06-16 07:33:30.116,3079,11.4337125,85.540036,16.6227058,34.7822937,15.7601553,56.7889856,17.3352082,51.463448,0.00637587385,0.582171951,0.579179221,0.0569104868,,,,,,,,,,,,,,,,
2026-06-16 07:33:50.112,3080,11.4213941,85.6503571,18.7790333,35.2179376,15.7581422,56.7827968,17.3173471,51.5500534,0.00400677343,0.583595798,0.584597058,0.0578580085,,,,,,,,,,,,,,,,
2026-06-16 07:34:10.105,3081,11.4246536,85.4888909,20.9401058,35.5401688,15.7439699,56.8279698,17.3055959,51.624953,0.00628841064,0.584785598,0.58970189,0.0572924878,,,,,,,,,,,,,,,,
2026-06-16 07:34:30.105,3082,11.4521884,85.2197525,22.8249279,35.7818908,15.7760099,56.8427735,17.3136959,51.6720419,0.010311746,0.586337565,0.59368758,0.00613412883,,,,,,,,,,,,,,,,
2026-06-16 07:34:50.109,3083,11.4489776,85.2672285,23.2940766,35.8760238,15.7728578,56.8321225,17.3495552,51.5103509,0.00572795198,0.587961469,0.596408785,-0.000121287835,,,,,,,,,,,,,,,,
2026-06-16 07:35:10.105,3084,11.4638008,85.4283205,23.4163814,35.8413832,15.7304209,56.8263624,17.3896686,51.3936793,0.00500922066,0.589156047,0.597904528,-0.000121408031,,,,,,,,,,,,,,,,
2026-06-16 07:35:30.144,3085,11.4486623,85.2760946,23.4399949,35.765853,15.7531143,56.8760703,17.4419959,51.1723008,0.00499632239,0.590303348,0.599333847,-0.000116430838,,,,,,,,,,,,,,,,
2026-06-16 07:35:50.107,3086,11.4445846,85.0278525,23.3874281,35.6723522,15.7458844,56.9046646,17.4616856,50.9262479,0.00647043662,0.591477679,0.599207114,-0.000117873186,,,,,,,,,,,,,,,,
2026-06-16 07:36:10.105,3087,11.4767669,84.8872279,23.264734,35.5698386,15.7238978,56.9165691,17.5262938,50.6223964,0.00988708458,0.592159219,0.598539029,-0.000123579748,,,,,,,,,,,,,,,,
2026-06-16 07:36:30.130,3088,11.4817646,84.9973585,23.1011134,35.4551613,15.7290012,56.9447059,17.5852523,50.2964446,0.00916018955,0.593035961,0.597047952,-0.000121408031,,,,,,,,,,,,,,,,
2026-06-16 07:36:50.106,3089,11.4986705,85.2113637,22.9257756,35.331758,15.7457948,56.9673809,17.6289153,49.979226,0.00216199034,0.593247664,0.595966321,-0.000119457583,,,,,,,,,,,,,,,,
2026-06-16 07:37:10.154,3090,11.5177532,85.3565268,22.7552302,35.2034396,15.7107512,56.9758554,17.6946519,49.7099216,0.0108491317,0.593867844,0.595002511,-0.000118741873,,,,,,,,,,,,,,,,
2026-06-16 07:37:30.105,3091,11.5271394,85.2832912,22.5973989,35.0709245,15.7391654,56.949361,17.729603,49.3713346,0.00897915874,0.59416556,0.593135049,-0.000121793204,,,,,,,,,,,,,,,,
2026-06-16 07:37:50.153,3092,11.5205563,85.3946571,22.4541953,34.9404026,15.7554903,56.9608708,17.7839276,49.1183276,0.00858830585,0.594019383,0.590840838,-0.000120066757,,,,,,,,,,,,,,,,
2026-06-16 07:38:10.111,3093,11.5330976,85.6555796,22.3307017,34.8082422,15.7776268,56.9693363,17.8413655,48.940477,0.00336329656,0.593936916,0.58908125,-0.000115993763,,,,,,,,,,,,,,,,
2026-06-16 07:38:30.105,3094,11.576996,85.7946422,22.2221217,34.6788045,15.7563336,56.9467611,17.8385755,48.7559811,0.00412543886,0.593922604,0.586972428,-0.000119031435,,,,,,,,,,,,,,,,
2026-06-16 07:38:50.105,3095,11.600993,86.1308829,22.1278627,34.5535905,15.7580438,56.9699157,17.9052971,48.5453725,0.00958039679,0.594037273,0.585286669,-0.000115144198,,,,,,,,,,,,,,,,
2026-06-16 07:39:10.155,3096,11.6276363,85.9502745,22.0458899,34.4247026,15.7610981,56.9602227,17.9310358,48.4333717,0.00575221323,0.593571923,0.58261758,-0.000122268523,,,,,,,,,,,,,,,,
2026-06-16 07:39:30.105,3097,11.6327786,85.8191003,21.9731641,34.2991005,15.7432985,56.9531321,17.9482111,48.3422245,0.00582513716,0.593506326,0.58018208,-0.000120058562,,,,,,,,,,,,,,,,
2026-06-16 07:39:50.109,3098,11.6707137,85.5381541,21.9085854,34.1690715,15.7376366,56.9619862,17.9346734,48.2864631,0.00432272121,0.592773371,0.577856646,-0.000121530958,,,,,,,,,,,,,,,,
2026-06-16 07:40:10.105,3099,11.6918421,85.7339116,21.8507227,34.0305344,15.7581605,56.9859531,17.9714811,48.3007139,0.00843922423,0.592196479,0.575728643,-0.000119282753,,,,,,,,,,,,,,,,
2026-06-16 07:40:30.105,3100,11.7165534,85.672668,21.7969513,33.8824167,15.737079,56.9461725,17.9785646,48.3046618,0.00965182221,0.591645233,0.573772245,-0.000121364324,,,,,,,,,,,,,,,,
2026-06-16 07:40:50.104,3101,11.733104,85.3869229,21.7482521,33.7184376,15.7581045,56.973344,17.9224588,48.3081518,0.00643199004,0.590843222,0.571979247,-0.000119189875,,,,,,,,,,,,,,,,
2026-06-16 07:41:10.106,3102,11.7785484,85.2958178,21.7060791,33.535972,15.7603493,56.9425986,17.9461642,48.3723487,0.00293752735,0.590328246,0.570463124,-0.000117591819,,,,,,,,,,,,,,,,
2026-06-16 07:41:30.105,3103,11.8109666,85.4787451,21.6712949,33.3355981,15.7555692,56.9557308,17.9121151,48.4841313,0.00546677357,0.5897275,0.569404708,-0.000117643722,,,,,,,,,,,,,,,,
2026-06-16 07:41:50.126,3104,11.7985017,85.6825114,21.6367593,33.1156941,15.7696148,56.9584702,17.8955533,48.5620766,0.00624013177,0.589156916,0.568481663,-0.000123006087,,,,,,,,,,,,,,,,
2026-06-16 07:42:10.105,3105,11.862215,85.7299497,21.6094999,32.8672674,15.7742609,56.9264773,17.8572744,48.7528429,0.00706851446,0.588718969,0.568595741,-0.00011913524,,,,,,,,,,,,,,,,
