Address,USB0::0x2A8D::0x8601::MY59013886::0::INSTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model,DAQ973A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serial Number:,MY59013886,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Firmware Version,A.03.03-01.00-02.01-00.02-02.00-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Start Time,2026-06-18 17:56:37.763,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stop Time,2026-06-18 21:49:04.389,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data Log Running,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instrument Configuration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Modules,4,Slot 0,SCD,Slot 1,DAQM901A,Slot 4,DAQ970A Computed Channels,Slot 10,Virtual Digitizer Channels,,,,,,,,,,,,,,,,,,,,
2026-06-18 19:48:04.441,329,-40.0003935,7.0525797E-05,47.3244582,50.0243835,21.9886089,33.7440918,23.2798593,27.3571116,0.00123643629,-40.000262,7.26399623E-05,-0.000110259883,,,,,,,,,,,,,,,,
2026-06-18 19:48:24.388,330,-40.0003612,0.000123908471,47.2214019,49.6548226,21.9639961,33.7864696,23.2317033,27.5165755,0.00130635169,-40.0002225,4.16858246E-05,-0.000109503197,,,,,,,,,,,,,,,,
2026-06-18 19:48:44.388,331,-40.0004111,0.000175085059,47.1149302,49.2966854,21.9520406,33.7899961,23.1534996,27.6620036,0.0027309965,-40.0002824,-5.83693465E-06,-0.000113324873,,,,,,,,,,,,,,,,
2026-06-18 19:49:04.388,332,-40.000347,0.000124804693,47.0013451,48.9518036,21.9571114,33.8590328,23.1047097,27.8951953,0.00692792978,-40.0004802,-3.64463715E-05,-0.000111863403,,,,,,,,,,,,,,,,
2026-06-18 19:49:24.403,333,-40.0002821,0.000120898083,46.8905687,48.625071,22.00111,33.8380866,23.0676031,28.07829,0.00112009447,-40.0002995,1.30526728E-05,-0.000112376966,,,,,,,,,,,,,,,,
2026-06-18 19:49:44.435,334,-40.0003604,9.20121509E-05,46.7723046,48.318764,21.9642627,33.8180175,22.9876573,28.3318387,0.00299877573,-40.0003362,1.78095447E-05,-0.000108044459,,,,,,,,,,,,,,,,
2026-06-18 19:50:04.389,335,-40.0003359,0.000170626928,46.6525738,48.0292848,21.9770144,33.864367,22.9196279,28.5656964,0.00188148292,-40.0002736,2.04522513E-05,-0.000109087976,,,,,,,,,,,,,,,,
2026-06-18 19:50:24.388,336,-40.0004133,0.00010763859,46.5338774,47.7563371,21.9809917,33.8618299,22.8616989,28.8241209,0.00659728414,-40.0004092,1.05018864E-05,-0.000113294824,,,,,,,,,,,,,,,,
2026-06-18 19:50:44.413,337,-40.0002519,0.000148497133,46.4030382,47.5069751,21.9854721,33.8508245,22.8301578,29.0754936,-0.000157700384,-40.0002755,5.60253806E-05,-0.000107495383,,,,,,,,,,,,,,,,
2026-06-18 19:51:04.389,338,-40.000341,0.000150978979,46.2679053,47.2774889,21.9869704,33.871314,22.7595874,29.250132,0.00673986836,-40.0004243,-1.01342054E-05,0.0457229044,,,,,,,,,,,,,,,,
2026-06-18 19:51:24.428,339,-40.0003402,5.57266398E-05,36.3233209,48.2103389,21.9633705,33.8901551,22.7009385,29.46172,0.00115548656,-40.0002849,5.2601352E-05,0.126297198,,,,,,,,,,,,,,,,
2026-06-18 19:51:44.389,340,-40.0003582,0.00011547479,31.294741,50.591128,21.9800165,33.8562109,22.6312134,29.5726082,0.000856220118,-40.0001948,1.16738693E-05,0.102633762,,,,,,,,,,,,,,,,
2026-06-18 19:52:04.415,341,-40.0004109,0.000150335537,31.4986326,52.5777391,21.9798202,33.8529249,22.6176628,29.8052271,0.00848024035,-40.0004491,1.72120632E-05,0.0978389801,,,,,,,,,,,,,,,,
2026-06-18 19:52:24.418,342,-40.0001895,0.000124437012,36.6176238,54.0025012,21.9800944,33.8688274,22.585816,30.0569013,0.00525152512,-40.0003855,7.30765834E-06,0.0940981946,,,,,,,,,,,,,,,,
2026-06-18 19:52:44.388,343,-40.0002022,0.000196157772,42.1540083,55.0096966,21.9539636,33.9054397,22.5188161,30.2009349,0.00142481717,-40.0002645,-1.09155274E-05,0.089510849,,,,,,,,,,,,,,,,
2026-06-18 19:53:04.391,344,-40.000384,0.000115773531,43.9801861,55.6150558,21.9781296,33.9039782,22.4843678,30.2918067,0.000765153116,-40.0001914,2.97361946E-05,-0.000107973434,,,,,,,,,,,,,,,,
2026-06-18 19:53:24.388,345,-40.0003448,0.000116302072,44.1286207,55.8491177,21.9657344,33.9353483,22.4810173,30.4273081,0.00251150762,-40.0002634,-7.85917972E-06,-0.000110877252,,,,,,,,,,,,,,,,
2026-06-18 19:53:44.437,346,-40.0003853,0.000210060707,44.1372488,55.9140028,21.9678066,33.9423899,22.4823977,30.4851504,0.00228740139,-40.0003325,1.72120632E-05,-0.0001030099,,,,,,,,,,,,,,,,
2026-06-18 19:54:04.388,347,-40.0003547,0.000132227252,44.0106984,55.8785087,21.9518227,34.0303601,22.440859,30.5649665,0.00729940998,-40.000497,7.4914988E-06,-0.000106033913,,,,,,,,,,,,,,,,
2026-06-18 19:54:24.388,348,-40.0002021,0.00013169871,43.9391722,55.7757607,21.9276147,34.0342783,22.44158,30.5721157,0.00198983801,-40.0003443,-1.83840461E-06,-0.000115376394,,,,,,,,,,,,,,,,
2026-06-18 19:54:44.388,349,-40.0003576,0.000106673428,44.0004641,55.6246272,21.9335647,34.0974838,22.473547,30.552532,0.00201586897,-40.0002991,5.83923265E-05,-0.000113196482,,,,,,,,,,,,,,,,
2026-06-18 19:55:04.389,350,-40.0002953,5.65309419E-06,44.1317685,55.4399516,21.9114647,34.1777841,22.5162562,30.4806889,0.00724346846,-40.0004199,1.08006271E-06,-0.000107847775,,,,,,,,,,,,,,,,
2026-06-18 19:55:24.389,351,-40.0002753,7.62018712E-05,44.290326,55.2337814,21.9429084,34.2097924,22.4942815,30.4080696,0.00047092003,-40.0002229,5.45546569E-05,-0.000111724085,,,,,,,,,,,,,,,,
2026-06-18 19:55:44.392,352,-40.0003759,0.000110419177,44.4576985,55.0191648,21.9557938,34.2104256,22.5104258,30.2895658,0.00789422188,-40.0004276,1.30296927E-05,-0.000107883287,,,,,,,,,,,,,,,,
2026-06-18 19:56:04.388,353,-40.0002372,0.000152633543,44.6143076,54.7987716,21.9993329,34.2214832,22.5680976,30.2386527,0.00557633759,-40.0003786,-4.20535055E-06,-0.000104321125,,,,,,,,,,,,,,,,
2026-06-18 19:56:24.397,354,-40.0002882,0.000108649713,44.7509151,54.5765784,21.9863815,34.2183639,22.611933,30.118222,0.00465614554,-40.0003648,-4.17547648E-05,-0.00011263648,,,,,,,,,,,,,,,,
2026-06-18 19:56:44.388,355,-40.0002852,4.53626338E-05,44.8604181,54.3483597,21.9948188,34.2271575,22.6220623,30.0039205,0.0029525194,-40.000358,-7.62937914E-06,-0.000112622821,,,,,,,,,,,,,,,,
2026-06-18 19:57:04.409,356,-40.0002553,4.75916994E-05,44.9494207,54.1195718,21.9786552,34.269573,22.6831399,29.8641412,0.00477428695,-40.0004214,-3.09771177E-05,-0.000120118659,,,,,,,,,,,,,,,,
2026-06-18 19:57:24.417,357,-40.0002602,1.82921259E-05,45.0287298,53.8865924,22.0101963,34.2751625,22.718063,29.8118128,0.00491881098,-40.000409,1.76946444E-05,-0.000109915687,,,,,,,,,,,,,,,,
2026-06-18 19:57:44.389,358,-40.0002719,0.000134479297,45.0964938,53.6501025,21.9914059,34.2767355,22.7570596,29.7875464,0.00318788748,-40.0003472,1.42706158E-05,-0.000113983217,,,,,,,,,,,,,,,,
2026-06-18 19:58:04.408,359,-40.0003625,7.66614724E-05,45.1449918,53.4105265,22.0037628,34.343169,22.760845,29.6823091,0.00625490088,-40.0004854,-8.89328232E-06,-0.000114991222,,,,,,,,,,,,,,,,
2026-06-18 19:58:24.389,360,-40.0002366,0.000113659365,45.1775444,53.16524,22.0093753,34.3363947,22.777665,29.611438,0.0020324147,-40.0003063,3.12528784E-06,-0.000109243684,,,,,,,,,,,,,,,,
2026-06-18 19:58:44.389,361,-40.0003883,0.000157482335,45.202294,52.9090715,22.0043976,34.3307146,22.7881997,29.6257281,0.00452290865,-40.000332,1.39718751E-05,-0.000111415401,,,,,,,,,,,,,,,,
2026-06-18 19:59:04.392,362,-40.0003152,0.000150634278,45.206657,52.6509183,21.9906921,34.3387493,22.7482333,29.6136487,0.00352005922,-40.0003455,-2.389926E-05,-0.000109817345,,,,,,,,,,,,,,,,
2026-06-18 19:59:24.435,363,-40.0003639,8.41070111E-05,45.1922822,52.3835391,21.9998379,34.3164915,22.7458761,29.6899877,0.00484482062,-40.0003934,1.2753932E-05,-0.000110612275,,,,,,,,,,,,,,,,
2026-06-18 19:59:44.389,364,-40.0002582,0.00012367867,45.1716636,52.1124117,21.9928298,34.3909451,22.7015448,29.7385741,0.00184090348,-40.0002809,-7.83619966E-06,-0.000109328367,,,,,,,,,,,,,,,,
2026-06-18 20:00:04.424,365,-40.0003424,6.46888623E-05,45.1364207,51.8373522,21.9877789,34.3980364,22.6908915,29.8623682,0.00110662392,-40.0002876,3.16205593E-05,-0.000112447991,,,,,,,,,,,,,,,,
2026-06-18 20:00:24.415,366,-40.0003267,5.11306283E-05,45.0932677,51.5552246,22.0005876,34.433808,22.6878556,29.9962105,0.00497510644,-40.0003757,9.39884358E-06,-0.000113871217,,,,,,,,,,,,,,,,
2026-06-18 20:00:44.389,367,-40.0003051,0.00016747866,45.0435265,51.2730255,21.9793695,34.4705955,22.6421804,30.124741,0.00220373503,-40.0002144,2.97361946E-05,-0.000117026353,,,,,,,,,,,,,,,,
2026-06-18 20:01:04.408,368,-40.0003584,9.76652451E-05,44.9859116,50.9925794,22.005655,34.4717168,22.5915803,30.1993288,0.00630807521,-40.000375,6.59297854E-05,-0.000115220686,,,,,,,,,,,,,,,,
2026-06-18 20:01:24.407,369,-40.0002236,0.000104444362,44.9171143,50.7121391,21.9949406,34.4529235,22.5993229,30.3708422,0.00401926719,-40.0004232,-6.1356754E-06,-0.000108940463,,,,,,,,,,,,,,,,
2026-06-18 20:01:44.389,370,-40.0002093,0.000104559262,44.8438606,50.4345243,22.0197519,34.4356152,22.5441043,30.4942741,0.00116366634,-40.0002941,1.66145817E-05,-0.000111827891,,,,,,,,,,,,,,,,
2026-06-18 20:02:04.389,371,-40.0003547,0.000120783183,44.7646154,50.1573618,22.0356364,34.4597269,22.5276516,30.6191471,0.00732029267,-40.0004405,7.76725949E-06,-0.000110623202,,,,,,,,,,,,,,,,
2026-06-18 20:02:24.388,372,-40.0002492,0.000136478562,44.6815572,49.8878222,22.012203,34.4619006,22.4688464,30.6666021,0.00163243283,-40.0003376,-3.01038755E-06,-0.000111221449,,,,,,,,,,,,,,,,
2026-06-18 20:02:44.400,373,-40.000355,7.14220192E-05,44.5849026,49.6287824,22.0224504,34.4536523,22.4568348,30.8103989,0.00153950648,-40.0002834,1.71661031E-05,-0.000112278624,,,,,,,,,,,,,,,,
2026-06-18 20:03:04.388,374,-40.0003314,0.000149485275,44.4812762,49.3801207,22.041246,34.4640967,22.4399537,30.9248787,0.00743633341,-40.0004551,-5.34286341E-05,-0.000110707885,,,,,,,,,,,,,,,,
2026-06-18 20:03:24.431,375,-40.000169,0.000188666273,44.3766653,49.139904,22.029541,34.4863322,22.4509858,31.0195915,0.00432954038,-40.000351,4.89015627E-05,-0.000111183205,,,,,,,,,,,,,,,,
2026-06-18 20:03:44.394,376,-40.0003431,8.90477234E-05,44.2629769,48.9130705,22.0689394,34.5014813,22.3842947,31.0970961,0.00630542752,-40.0004577,-1.992371E-05,-0.00011428917,,,,,,,,,,,,,,,,
2026-06-18 20:04:04.389,377,-40.0002708,0.00011970312,44.1412177,48.6998318,22.0238613,34.5076535,22.3630047,31.1987814,0.00615078162,-40.0004932,-6.08741728E-05,-0.000109467685,,,,,,,,,,,,,,,,
2026-06-18 20:04:24.389,378,-40.0002437,8.63360766E-05,44.0173685,48.4981358,22.0621543,34.5211057,22.3231811,31.3229743,0.00653519456,-40.0004812,-6.08741728E-05,-0.000113720972,,,,,,,,,,,,,,,,
2026-06-18 20:04:44.388,379,-40.0002619,7.24101617E-05,43.8868064,48.3055495,22.0076116,34.5341671,22.2928055,31.4404291,0.00461839996,-40.0004229,1.65456415E-06,-0.000114024193,,,,,,,,,,,,,,,,
2026-06-18 20:05:04.388,380,-40.0002169,3.61016706E-05,43.7587304,48.1284162,22.0489707,34.5056909,22.2446844,31.5984223,0.00315644164,-40.0002965,2.80816305E-05,-0.000112027306,,,,,,,,,,,,,,,,
2026-06-18 20:05:24.388,381,-40.0002539,0.00013133103,43.6242042,47.9618545,22.0508965,34.5105161,22.1676963,31.776663,0.00648859808,-40.0004294,-2.48184623E-05,-0.000115469273,,,,,,,,,,,,,,,,
2026-06-18 20:05:44.431,382,-40.0002173,8.07978827E-05,43.4871549,47.8049333,22.0770542,34.5149937,22.1314194,31.9688355,0.00519981944,-40.0004249,1.24092311E-06,-0.000114529561,,,,,,,,,,,,,,,,
2026-06-18 20:06:04.389,383,-40.0002594,6.20461557E-05,43.3454592,47.6609872,22.0288071,34.5016619,22.084274,32.1569723,0.00259926502,-40.0003055,-3.88362975E-06,-0.000115125076,,,,,,,,,,,,,,,,
2026-06-18 20:06:24.404,384,-40.0003179,0.00012363271,43.2046499,47.5320933,22.0683862,34.5694214,22.0231442,32.3376851,0.00692319521,-40.0003766,-2.9483414E-05,-0.000117941479,,,,,,,,,,,,,,,,
2026-06-18 20:06:44.417,385,-40.0002932,5.6209221E-05,43.0556257,47.4078561,22.0212736,34.5744285,21.9552539,32.5220267,0.00612971737,-40.0004292,-3.3091283E-06,-0.000111997257,,,,,,,,,,,,,,,,
2026-06-18 20:07:04.388,386,-40.000237,8.76919E-05,42.9028489,47.2977215,22.0607263,34.6393633,21.9534679,32.7230108,8.45328298E-06,-40.0002299,5.74961043E-05,-0.000110093249,,,,,,,,,,,,,,,,
2026-06-18 20:07:24.400,387,-40.0003681,0.000172028712,42.7497104,47.2032424,22.0233458,34.6339811,21.8686208,32.9251396,0.0021216867,-40.0002402,1.25700915E-05,-0.000108429631,,,,,,,,,,,,,,,,
2026-06-18 20:07:44.405,388,-40.0003461,0.000188781174,42.603151,47.1160082,22.0296423,34.6979715,21.8532583,33.0261011,0.00349966838,-40.0002972,3.39875053E-05,-0.000109361148,,,,,,,,,,,,,,,,
2026-06-18 20:08:04.388,389,-40.0003471,0.000108213092,42.4505614,47.0439092,22.0441444,34.7028532,21.7979268,33.1530959,0.00739721801,-40.0003976,3.00808955E-05,-0.000110500275,,,,,,,,,,,,,,,,
2026-06-18 20:08:24.388,390,-40.0002721,0.000116715713,42.2981573,46.9797684,22.056362,34.6730446,21.8143758,33.2785322,0.00496685311,-40.0004157,-1.10304277E-05,-0.000104706298,,,,,,,,,,,,,,,,
2026-06-18 20:08:44.413,391,-40.0003017,9.37126752E-05,42.1431375,46.9259017,22.0412205,34.6932027,21.8117741,33.4339386,2.70744082E-05,-40.0002715,3.0678377E-05,-0.000112180282,,,,,,,,,,,,,,,,
2026-06-18 20:09:04.399,392,-40.0003652,0.000116187172,41.9891477,46.8765202,22.0685237,34.7047736,21.7631498,33.5208979,0.00780875822,-40.0003703,1.49829976E-05,-0.000113174628,,,,,,,,,,,,,,,,
2026-06-18 20:09:24.388,393,-40.0002646,0.000128619383,41.8272862,46.8306709,22.0664439,34.7681525,21.7510879,33.6136755,0.00605205886,-40.0004011,4.25131067E-06,-0.000113535215,,,,,,,,,,,,,,,,
2026-06-18 20:09:44.389,394,-40.0002529,8.50262134E-05,41.6496757,46.7801891,22.0538984,34.7042669,21.7230557,33.7183116,0.00500794968,-40.0003899,-2.3531579E-05,-0.000107271382,,,,,,,,,,,,,,,,
2026-06-18 20:10:04.388,395,-40.0002226,0.000102031456,41.4638162,46.7288387,22.0542073,34.7498011,21.6971573,33.8159777,0.00127944277,-40.0002316,0.000108213092,-0.0001138439,,,,,,,,,,,,,,,,
2026-06-18 20:10:24.388,396,-40.0003154,0.000143211719,41.2717898,46.6676575,22.0469845,34.7761148,21.6216369,33.9483484,0.00719938406,-40.0003914,-4.60750156E-05,-0.000114551415,,,,,,,,,,,,,,,,
2026-06-18 20:10:44.403,397,-40.0002324,0.000117060414,41.0705598,46.602452,22.0746122,34.8610231,21.6009396,34.114734,0.00739496104,-40.0004187,-4.84879217E-05,-0.000108934999,,,,,,,,,,,,,,,,
2026-06-18 20:11:04.412,398,-40.0001995,0.000118554117,40.868908,46.5295543,22.0294137,34.8314963,21.5811966,34.3205219,0.000339459758,-40.0002964,5.63241213E-05,-0.00010922183,,,,,,,,,,,,,,,,
2026-06-18 20:11:24.389,399,-40.0003571,0.000137420745,40.6706447,46.4502572,22.0530158,34.8214365,21.5406297,34.5007548,0.0058756569,-40.0003381,8.26822475E-05,-0.000111065741,,,,,,,,,,,,,,,,
2026-06-18 20:11:44.389,400,-40.0003418,0.000102789798,40.4726962,46.3681931,22.0698861,34.8182453,21.4903944,34.6822118,0.00655767,-40.0004229,1.62009407E-05,-0.000110811691,,,,,,,,,,,,,,,,
2026-06-18 20:12:04.389,401,-40.0002945,9.04265269E-05,40.2596154,46.2836779,22.0782066,34.8508741,21.4712556,34.8373052,0.00638227931,-40.0004107,-3.79170951E-05,-0.000108361338,,,,,,,,,,,,,,,,
2026-06-18 20:12:24.388,402,-40.0001919,6.28734378E-05,40.041146,46.199534,22.0849575,34.8849599,21.4484059,34.9936627,0.00208849182,-40.0002705,7.10543383E-05,-0.000107547286,,,,,,,,,,,,,,,,
2026-06-18 20:12:44.388,403,-40.0003533,4.83500413E-05,39.8026401,46.1210425,22.1057702,34.8888273,21.3884831,35.1960077,0.00676641186,-40.0004158,1.57643196E-05,-0.000113204677,,,,,,,,,,,,,,,,
2026-06-18 20:13:04.393,404,-40.0002121,6.31721785E-05,39.5403229,46.0460358,22.0785086,34.8964353,21.3695236,35.3106691,0.00370934335,-40.0003754,3.17124796E-06,-0.000110959204,,,,,,,,,,,,,,,,
2026-06-18 20:13:24.389,405,-40.0002996,0.000148037531,39.2572778,45.9809616,22.0853268,34.9463143,21.3481391,35.4199796,0.008565858,-40.0004736,-3.98704E-05,-0.000111549255,,,,,,,,,,,,,,,,
2026-06-18 20:13:44.389,406,-40.000243,0.00012372463,38.9537596,45.9231221,22.074409,34.9670132,21.3020941,35.4869116,0.00502703047,-40.0003801,-2.32328383E-05,-0.000113412288,,,,,,,,,,,,,,,,
2026-06-18 20:14:04.391,407,-40.000283,0.000102445097,38.6335936,45.8738626,22.0782815,34.9902857,21.2895704,35.5991665,0.00676855161,-40.0004207,-5.18430101E-05,-0.000112644675,,,,,,,,,,,,,,,,
2026-06-18 20:14:24.423,408,-40.0002008,0.000124735753,38.3095676,45.8290511,22.0647652,35.0284779,21.3069102,35.7350796,0.000635423492,-40.0002664,3.09081776E-05,-0.000110358225,,,,,,,,,,,,,,,,
2026-06-18 20:14:44.411,409,-40.000379,0.00013139997,37.9904907,45.7863476,22.0555975,34.9965983,21.3043032,35.7977354,0.00204912361,-40.0002356,2.34396588E-06,-0.000108626315,,,,,,,,,,,,,,,,
2026-06-18 20:15:04.393,410,-40.0003616,0.000116600813,37.6807447,45.7440137,22.0668672,35.0897604,21.240352,35.8392278,0.00899044817,-40.0004664,-4.73389188E-06,-0.000114922929,,,,,,,,,,,,,,,,
2026-06-18 20:15:24.388,411,-40.0002482,9.6424322E-05,37.3853031,45.7007101,22.0442449,35.096444,21.2218433,35.8773251,0.00639347451,-40.0004653,1.21334704E-05,-0.000107566408,,,,,,,,,,,,,,,,
2026-06-18 20:15:44.415,412,-40.0003207,4.8602822E-05,37.1031528,45.653335,22.024831,35.1116933,21.221274,35.9504847,0.00264108096,-40.0003069,4.51328333E-05,-0.000110948277,,,,,,,,,,,,,,,,
2026-06-18 20:16:04.430,413,-40.0003122,0.000119013719,36.8482552,45.6006804,22.041046,35.1642538,21.1943015,35.9962375,0.00160355423,-40.0002795,1.47991571E-05,-0.000113835704,,,,,,,,,,,,,,,,
2026-06-18 20:16:24.389,414,-40.0003583,0.000138064186,36.6121024,45.5409188,22.0547141,35.1789204,21.1427343,36.1119503,0.00218887169,-40.0002451,3.36198244E-05,-0.000110483884,,,,,,,,,,,,,,,,
2026-06-18 20:16:44.389,415,-40.0003849,0.000102284237,36.3982818,45.4730565,22.0429164,35.1886086,21.1503917,36.2467362,0.0088458529,-40.0004438,-1.50978979E-05,-0.000110770715,,,,,,,,,,,,,,,,
2026-06-18 20:17:04.416,416,-40.0002012,0.00013151487,36.1991376,45.3986418,22.0475899,35.2378664,21.1359001,36.3886866,0.00775867976,-40.0004312,-2.17621146E-05,-0.000115895421,,,,,,,,,,,,,,,,
2026-06-18 20:17:24.397,417,-40.0002341,9.18283104E-05,36.0165783,45.3160084,22.048064,35.2265324,21.1086551,36.4857483,0.00103820703,-40.0002924,5.60253806E-05,-0.000117976991,,,,,,,,,,,,,,,,
2026-06-18 20:17:44.388,418,-40.000357,0.000112625263,35.8464819,45.2305853,22.0615351,35.2446739,21.0595027,36.5930558,0.00810443008,-40.0004558,-4.20994656E-05,-0.000116758644,,,,,,,,,,,,,,,,
2026-06-18 20:18:04.389,419,-40.0002377,0.000136823263,35.688164,45.1342362,22.0559598,35.254582,21.0674233,36.7307795,0.0046730682,-40.0003307,4.71320983E-05,-0.000109820077,,,,,,,,,,,,,,,,
2026-06-18 20:18:24.389,420,-40.0003029,0.000137949286,35.5348688,45.0313249,22.0270124,35.2453645,21.0468322,36.8990583,0.00387480752,-40.0003055,2.48184623E-05,-0.000118602555,,,,,,,,,,,,,,,,
2026-06-18 20:18:44.388,421,-40.000312,9.48846581E-05,35.3842275,44.9266729,22.0535934,35.2965063,21.0229002,36.97908,0.00511116569,-40.000357,-1.85678866E-05,-0.000109615198,,,,,,,,,,,,,,,,
2026-06-18 20:19:04.389,422,-40.0003418,0.000159941201,35.2385483,44.8162153,22.0664981,35.3311637,21.0202746,37.0480289,0.00104922985,-40.0002419,7.23871816E-06,-0.00011251082,,,,,,,,,,,,,,,,
2026-06-18 20:19:24.413,423,-40.0003217,0.000142430397,35.0934749,44.7024049,22.0719723,35.3665315,21.0159565,37.1069124,0.00409502267,-40.000328,7.52596888E-05,-0.00011292331,,,,,,,,,,,,,,,,
2026-06-18 20:19:44.388,424,-40.0003472,0.000103226419,34.9445327,44.587289,22.0428355,35.3897845,20.9841952,37.2511496,0.0025947304,-40.0002828,-5.83693465E-06,-0.000111409937,,,,,,,,,,,,,,,,
2026-06-18 20:20:04.389,425,-40.0003983,4.90854032E-05,32.0366731,44.5572595,22.0607029,35.4176392,20.9792666,37.2842963,0.00413238904,-40.0003323,3.35049241E-05,0.19172726,,,,,,,,,,,,,,,,
2026-06-18 20:20:24.433,426,-40.0003675,0.000126689058,27.5729034,46.8176529,22.0658911,35.4853982,20.9944704,37.2957195,0.00762975685,-40.0004384,-1.75797441E-05,0.1132793,,,,,,,,,,,,,,,,
2026-06-18 20:20:44.415,427,-40.0003179,6.37007198E-05,27.3202215,49.5685612,22.061909,35.4624676,20.9452192,37.2867868,0.00132690802,-40.0002327,4.49489928E-05,0.0965347911,,,,,,,,,,,,,,,,
2026-06-18 20:21:04.389,428,-40.0003578,0.000131882551,30.5041703,51.6282919,22.0504578,35.4721471,20.9257258,37.3495986,0.00359220402,-40.0003276,2.05211915E-05,0.106391949,,,,,,,,,,,,,,,,
2026-06-18 20:21:24.421,429,-40.0003636,9.52982991E-05,36.6306081,53.0916498,22.0460596,35.4889631,20.9535215,37.4360877,0.00294899835,-40.0002627,1.84529863E-05,0.0169032236,,,,,,,,,,,,,,,,
2026-06-18 20:21:44.389,430,-40.0003638,7.59490906E-05,37.8318695,53.9262129,22.0495281,35.4887761,20.9338061,37.5527919,0.00780041066,-40.0003989,-3.82847761E-05,-0.000110232566,,,,,,,,,,,,,,,,
2026-06-18 20:22:04.480,431,-40.0001971,0.000126780978,38.0801302,54.3098563,22.03433,35.4978846,20.9181716,37.6666529,0.00703965194,-40.000415,7.23871816E-06,-0.000110994716,,,,,,,,,,,,,,,,
2026-06-18 20:22:24.388,432,-40.0002483,7.54205493E-05,38.0590684,54.4794873,22.0666284,35.5388367,20.9632897,37.6926487,0.00718230742,-40.0004545,7.26169822E-06,-0.000112284088,,,,,,,,,,,,,,,,
2026-06-18 20:22:44.388,433,-40.0002416,1.66835219E-05,37.9913817,54.5224396,22.0697859,35.6111751,20.9930905,37.6376582,0.00505942323,-40.0003895,1.60860404E-06,-0.000109172659,,,,,,,,,,,,,,,,
2026-06-18 20:23:04.398,434,-40.0002594,5.76799447E-05,38.160114,54.4719665,22.0862876,35.5981185,21.0088624,37.542936,0.00125718107,-40.0002588,4.53626338E-05,-0.000113827509,,,,,,,,,,,,,,,,
2026-06-18 20:23:24.389,435,-40.0003638,7.22033412E-05,38.5141898,54.3548715,22.0614797,35.5877541,21.0750554,37.3804301,0.00393023651,-40.0002657,8.0499142E-05,-0.000114887416,,,,,,,,,,,,,,,,
2026-06-18 20:23:44.457,436,-40.0003231,6.03915915E-05,38.9542527,54.1979177,22.0480162,35.64167,21.12021,37.2022542,0.0079579065,-40.0004133,-4.13641038E-07,-0.000110027687,,,,,,,,,,,,,,,,
2026-06-18 20:24:04.400,437,-40.0002574,0.000135053799,39.4173928,54.0196414,22.0633784,35.7394855,21.2046473,36.9819139,0.000758920027,-40.000253,3.86294769E-05,-0.000110139688,,,,,,,,,,,,,,,,
2026-06-18 20:24:24.389,438,-40.0004046,0.000106811308,39.8624121,53.8295048,22.0439652,35.7668309,21.2509394,36.6665576,0.00926734721,-40.0004208,-3.98014599E-05,-0.000107203089,,,,,,,,,,,,,,,,
2026-06-18 20:24:44.393,439,-40.0002392,5.31298933E-05,40.2564119,53.63044,22.050321,35.7614048,21.3592778,36.3533726,0.0067067884,-40.0004243,-4.18007249E-05,-0.000117089182,,,,,,,,,,,,,,,,
2026-06-18 20:25:04.402,440,-40.0002131,0.000163962711,40.5936977,53.4291674,22.0487595,35.7632582,21.4331514,36.1359109,0.000981268031,-40.0002945,5.23945315E-06,-0.0001134478,,,,,,,,,,,,,,,,
2026-06-18 20:25:24.409,441,-40.0003566,9.79180257E-05,40.8774087,53.223414,22.0644018,35.8115072,21.4807528,35.9136733,0.00213737745,-40.0002507,-2.11416531E-06,-0.000112158429,,,,,,,,,,,,,,,,
2026-06-18 20:25:44.388,442,-40.0003535,0.000116072271,41.1152303,53.0130257,22.0467186,35.8338919,21.5626118,35.600062,0.00231598351,-40.000267,4.31105882E-05,-0.000116802352,,,,,,,,,,,,,,,,
2026-06-18 20:26:04.388,443,-40.0004014,8.58534954E-05,41.3145605,52.8021734,22.0464012,35.8408534,21.6465551,35.3061745,0.00782007753,-40.0004147,-7.83619966E-06,-0.00010910983,,,,,,,,,,,,,,,,
2026-06-18 20:26:24.388,444,-40.0002969,0.000142591258,41.4759215,52.5900936,22.0572758,35.8863038,21.6613004,35.0788612,0.00723972217,-40.0004509,-3.09541377E-05,-0.000109902028,,,,,,,,,,,,,,,,
2026-06-18 20:26:44.388,445,-40.0002151,0.000119795041,41.6081851,52.3704338,22.0516226,35.9119969,21.6871303,34.991915,0.00710047743,-40.0004892,-3.62165709E-05,-0.000110404665,,,,,,,,,,,,,,,,
2026-06-18 20:27:04.389,446,-40.0002885,9.70677636E-05,41.7069596,52.1477583,22.0559816,35.9697623,21.7201255,34.8520456,0.00698424134,-40.0004817,-3.06553969E-05,-0.000114633367,,,,,,,,,,,,,,,,
